,week,product_analytic_sub_category,gmv,units,sla,product_mrp,product_procurement_sla,sla_diff,discount_percentage,gmv_per_unit,order_payment_type_Prepaid,special_sales,NPS,Stock Index,Total Investment,TV,Digital,Sponsorship,Content Marketing,Online marketing,Affiliates,SEM,Radio,Other,pay_day
36,15,CameraAccessory,1192208.0,2137,6.241575700047461,1275.9245372567632,2.082107261509255,4.159468438538206,49.35161140728173,559.6373991457048,445.0,0,44.398388933997424,1210.0,170.15629736834265,0.45081277275357357,0.9260606421912002,6.212083550297278,0.25267793174884906,1.7880594431590013,0.5116331740303155,2.3423565898355982,0.0,0.0,0
37,15,GamingAccessory,911973.0,1562,5.7246184472461845,1047.2886529528864,2.086264100862641,3.6383543463835433,40.18474874702897,592.2893165228932,222.0,0,44.398388933995776,1210.0,170.15629736834103,0.28786484015193986,0.5913326215384066,3.966703133307727,0.1613465652016203,1.1417587896705719,0.32670148398653615,1.495703196680358,0.0,0.0,0
38,15,HomeAudio,1004890.0,938,6.712137486573577,1681.2846401718582,2.021482277121375,4.690655209452202,33.43787783571103,1075.3984962406016,192.0,0,44.39838893399646,1210.0,170.15629736833753,0.413269984780224,0.8489401601607006,5.694753630434782,0.23163541789270636,1.6391534213792054,0.4690253844252787,2.1472898079583165,0.0,0.0,0
39,16,CameraAccessory,2922538.251831481,6191,6.417411453161205,1152.4119496855346,2.186031115524661,4.231380337636544,54.48512850307305,476.5471285550524,1424.0,1,44.39838893399945,1210.0,170.1562973683453,0.4508127727535773,0.9260606421912391,6.212083550296891,0.25267793174884906,1.7880594431590005,0.5116331740303782,2.3423565898356107,0.0,0.0,1
40,16,GamingAccessory,3167713.997902236,6228,5.683791846204839,1044.199867417965,2.167219091813059,3.5165727543917797,49.861061873919724,514.2884619856515,1139.0,1,44.398388933999485,1210.0,170.1562973683453,0.28786484015194647,0.5913326215383147,3.966703133308094,0.1613465652016036,1.1417587896704149,0.32670148398648413,1.495703196680503,0.0,0.0,1
41,16,HomeAudio,3568673.0,2992,6.943453382699428,1838.509256142713,2.0669808145405586,4.876472568158869,34.357911846798146,1195.8744530461124,677.0,1,44.39838893399862,1210.0,170.15629736834384,0.41326998478022264,0.8489401601606829,5.694753630434599,0.2316354178927082,1.6391534213790737,0.46902538442530534,2.1472898079582774,0.0,0.0,1
42,17,CameraAccessory,1254770.110548649,2254,6.923427529626253,1196.3577939835916,2.138559708295351,4.784867821330902,47.62770286964091,558.995036713149,430.0,0,44.39838893399759,1210.0,170.15629736834282,0.4508127727535738,0.9260606421912027,6.212083550297282,0.25267793174884906,1.7880594431590013,0.5116331740303147,2.342356589835599,0.0,0.0,0
43,17,GamingAccessory,992776.0,1748,6.325882352941177,1030.2664705882353,2.068235294117647,4.25764705882353,42.40984298715904,574.1252941176471,256.0,0,44.39838893399643,1210.0,170.15629736834168,0.28786484015193986,0.5913326215384074,3.966703133307692,0.16134656520161905,1.1417587896705723,0.3267014839865365,1.49570319668038,0.0,0.0,0
44,17,HomeAudio,1323833.0,1194,7.05832628909552,1706.7852916314455,2.084530853761623,4.973795435333897,34.52283319670371,1112.3989856297549,222.0,0,44.398388933995996,1210.0,170.1562973683395,0.413269984780228,0.8489401601607084,5.694753630434853,0.23163541789270778,1.6391534213792054,0.46902538442528025,2.147289807958304,0.0,0.0,0
45,18,CameraAccessory,1532157.0004443466,2784,6.808103130755065,1180.032044198895,2.0320441988950275,4.776058931860037,48.20810616339166,553.1664825591587,540.0,0,44.70694096466188,1212.7278084714549,156.0499604333176,0.4340708932183806,0.8273276613926394,5.598643031129305,0.22417755258732966,1.7462047443210291,0.5083445905501943,2.109990348090305,0.0,0.0,1
46,18,GamingAccessory,1405713.461978789,2626,6.124605678233438,1022.8966876971609,1.9507097791798107,4.173895899053628,47.260131548872735,542.2629701876017,389.0,0,44.719486829762126,1212.8387223974764,155.4763903943583,0.27673969530058595,0.5257235774236388,3.5590658295582447,0.14240778083015515,1.1139459275421715,0.32451618767645724,1.3412935264552552,0.0,0.0,1
47,18,HomeAudio,1575308.0,1357,6.96807720861173,1767.7186340014848,1.9450631031922792,5.023014105419451,32.93463320429158,1163.987379361544,247.0,0,44.76342567599659,1213.227171492205,153.4676006022244,0.3951127363672122,0.7418602319394964,5.029452469371849,0.2007255990033281,1.5937603003466732,0.4654587820584318,1.8952791800417175,0.0,0.0,1
48,19,CameraAccessory,1639681.0,3154,6.154442649434572,1158.4442649434573,2.2655896607431343,3.8888529886914376,50.62051861079219,522.0710823909532,556.0,1,46.99999999999999,1233.0,51.216220416189145,0.3096506518279493,0.09357603701079013,1.0397512225299235,0.012371939750376213,1.4351541408450184,0.4839049002771196,0.38311948940522,0.0,0.0,0
49,19,GamingAccessory,1470290.0011511762,2975,5.452657514959522,944.238296374516,1.99190425906371,3.460753255895811,48.193514826961334,506.48159112415533,459.0,1,46.99999999999999,1233.0,51.21622041618935,0.1977262863404219,0.05975263471713423,0.6639293240144081,0.007900056683971453,0.9164124051417383,0.3089956966307128,0.24463954271547056,0.0,0.0,0
50,19,HomeAudio,1205247.5,1086,6.759740259740259,1627.725417439703,1.9833024118738405,4.776437847866419,30.756051208004948,1113.4531539888683,215.0,1,46.99999999999999,1233.0,51.216220416192094,0.28386356355096026,0.08578321140954379,0.95316281587484,0.011341629300141147,1.3156373683060891,0.44360626596954583,0.3512140629654407,0.0,0.0,0
51,20,CameraAccessory,1402863.0,2569,6.563838223632038,1213.7323552735925,2.1752577319587627,4.388580491673276,48.79289633177561,546.6923076923077,530.0,1,46.99999999999999,1233.0,51.21622041618967,0.3096506518279489,0.09357603701078986,1.0397512225299157,0.012371939750376754,1.4351541408450128,0.48390490027711514,0.3831194894052048,0.0,0.0,1
52,20,GamingAccessory,1350319.0,2470,6.344316309719934,1010.6387973640857,2.074135090609555,4.270181219110379,44.32538052093367,550.2203459637561,386.0,1,46.99999999999999,1233.0,51.21622041618978,0.19772628634042355,0.05975263471713284,0.663929324014416,0.007900056683971288,0.91641240514174,0.3089956966307073,0.24463954271546487,0.0,0.0,1
53,20,HomeAudio,1196277.1200024122,1060,7.333333333333333,1666.0828571428572,1.8514285714285714,5.481904761904762,30.656298255003808,1133.8224380963868,222.0,1,46.99999999999999,1233.0,51.21622041619204,0.2838635635509608,0.08578321140954365,0.9531628158748399,0.011341629300141157,1.3156373683060871,0.4436062659695458,0.35121406296544116,0.0,0.0,1
54,21,CameraAccessory,1053853.0,1937,6.004756871035941,1247.1136363636363,2.0544397463002113,3.9503171247357294,48.924814728226366,544.8868921775899,349.0,0,46.99999999999999,1233.0,51.21622041619061,0.30965065182794815,0.09357603701078934,1.0397512225299017,0.01237193975037668,1.4351541408450026,0.4839049002771073,0.3831194894052053,0.0,0.0,0
55,21,GamingAccessory,1081336.0,1842,5.900721020521353,1103.7953410981697,2.0704381586245146,3.8302828618968388,44.35825300394715,589.9462007764837,250.0,0,46.99999999999999,1233.0,51.2162204161908,0.1977262863404275,0.059752634717132186,0.6639293240144348,0.007900056683971115,0.9164124051417443,0.30899569663069404,0.24463954271546048,0.0,0.0,0
56,21,HomeAudio,861101.0,772,6.629434954007884,1666.84494086728,2.055190538764783,4.574244415243101,31.920790443153404,1123.3206307490145,148.0,0,46.99999999999999,1233.0,51.21622041619125,0.2838635635509644,0.08578321140954173,0.9531628158748315,0.011341629300141329,1.315637368306058,0.44360626596954433,0.3512140629654471,0.0,0.0,0
57,22,CameraAccessory,1116641.000542772,1918,6.439257294429709,1179.115649867374,2.123607427055703,4.315649867374005,44.305462101334534,584.2413795982875,356.0,0,46.99999999999999,1233.0,51.21622041619062,0.30965065182794815,0.09357603701078933,1.0397512225299015,0.012371939750376678,1.4351541408450024,0.48390490027710714,0.3831194894052053,0.0,0.0,0
58,22,GamingAccessory,1496676.0,2707,6.078947368421052,1103.6803966437833,2.0125858123569795,4.066361556064074,45.962800039211686,559.5152555301297,425.0,0,46.99999999999999,1233.0,51.216220416189564,0.1977262863404227,0.05975263471713355,0.663929324014412,0.007900056683971373,0.9164124051417392,0.3089956966307101,0.24463954271546776,0.0,0.0,0
59,22,HomeAudio,1146037.0,971,7.249217935349322,1766.3003128258604,1.905109489051095,5.344108446298227,31.567144692376395,1185.84984358707,188.0,0,46.99999999999999,1233.0,51.216220416191845,0.28386356355096304,0.08578321140954318,0.9531628158748378,0.0113416293001412,1.3156373683060791,0.4436062659695454,0.35121406296544266,0.0,0.0,0
60,23,CameraAccessory,1227462.0,2171,6.259172154280338,1204.1481655691439,2.129821260583255,4.129350893697084,46.99256748563076,568.3386641580432,402.0,0,45.99698965193032,1070.0108184383819,97.62976474373828,0.38181925847139847,0.20321374755963467,3.6479940321348274,0.06748073697511674,1.615575657453478,0.4980808765820363,0.7485393994726047,0.0,0.0,1
61,23,GamingAccessory,1553554.0,2735,6.324495892457057,1044.5104555638536,2.0929798356982823,4.2315160567587755,43.22506639922545,572.637789395071,340.0,0,45.9855115758049,1068.1456310679612,98.16090402468137,0.24433664166857597,0.13056254616927002,2.348472365539555,0.04349227246614061,1.0329382934621638,0.31815130214159903,0.48064731180500025,0.0,0.0,1
62,23,HomeAudio,916252.0,862,6.883802816901408,1657.3908450704225,2.0481220657276995,4.835680751173709,34.19665915984169,1067.3415492957747,178.0,0,46.04084507042256,1077.137323943662,95.6003884624402,0.34712940985257784,0.1818959516584251,3.2396513097575164,0.059652173971079164,1.4738019840601153,0.45603348577878994,0.6715555651936116,0.0,0.0,1
63,24,CameraAccessory,1407888.0,2637,5.968339768339768,1329.6196911196912,1.9675675675675677,4.000772200772201,52.72421026562605,533.6108108108108,499.0,0,45.80000000000196,1038.0,106.74531171634025,0.39599305910086713,0.22474642115646098,4.160248810160997,0.07830401791571083,1.6510101590271375,0.5008650159913954,0.820307294021579,0.0,0.0,0
64,24,GamingAccessory,1483030.250092627,2816,6.011704462326262,1036.3529626920263,2.1221653255303585,3.8895391367959036,46.777417181827786,531.7109546790881,425.0,0,45.80000000000201,1038.0,106.74531171634017,0.2528599133584383,0.14351100170866066,2.6565115966311943,0.050000743019947586,1.0542464726868248,0.3198255162235372,0.5238042095095353,0.0,0.0,0
